neighbourhood,room_type,price,number_of_reviews
Roxbury,Private room,75,112
Roxbury,Private room,90,12
Roxbury,Entire home/apt,94,8
Roxbury,Entire home/apt,125,4
Roxbury,Private room,60,10
Roxbury,Private room,99,81
Roxbury,Entire home/apt,100,46
Roxbury,Private room,92,1
Roxbury,Entire home/apt,100,55
Roxbury,Private room,60,14
Roxbury,Entire home/apt,170,13
Roxbury,Private room,33,1
Roxbury,Private room,75,0
Roxbury,Private room,52,3
Roxbury,Private room,78,1
Roxbury,Entire home/apt,350,9
Roxbury,Entire home/apt,236,5
Roxbury,Entire home/apt,330,60
Roxbury,Entire home/apt,300,43
Roxbury,Private room,60,1
Roxbury,Entire home/apt,150,44
Roxbury,Private room,83,54
Roxbury,Private room,65,156
Roxbury,Private room,55,24
Roxbury,Entire home/apt,120,7
Roxbury,Entire home/apt,120,0
Roxbury,Entire home/apt,450,7
Roxbury,Private room,90,8
Roxbury,Entire home/apt,350,3
Roxbury,Private room,45,0
Roxbury,Entire home/apt,179,34
Roxbury,Private room,130,2
Roxbury,Private room,60,88
Roxbury,Entire home/apt,110,82
Roxbury,Private room,75,1
Roxbury,Private room,120,91
Roxbury,Private room,60,9
Roxbury,Private room,55,3
Roxbury,Private room,49,0
Roxbury,Entire home/apt,195,47
Roxbury,Entire home/apt,114,7
Roxbury,Private room,75,0
Roxbury,Private room,150,4
Roxbury,Entire home/apt,209,0
Roxbury,Private room,39,4
Roxbury,Private room,95,14
Roxbury,Entire home/apt,450,4
Roxbury,Private room,64,1
Roxbury,Entire home/apt,269,24
Roxbury,Entire home/apt,250,23
Roxbury,Private room,120,5
Roxbury,Entire home/apt,229,2
Roxbury,Entire home/apt,175,25
Roxbury,Private room,70,26
Roxbury,Entire home/apt,169,0
Roxbury,Entire home/apt,150,105
Roxbury,Private room,75,6
Roxbury,Entire home/apt,229,3
Roxbury,Entire home/apt,450,19
Roxbury,Private room,99,83
Roxbury,Private room,99,48
Roxbury,Entire home/apt,250,0
Roxbury,Private room,92,78
Roxbury,Shared room,99,0
Roxbury,Private room,125,85
Roxbury,Private room,85,83
Roxbury,Private room,35,9
Roxbury,Private room,90,31
Roxbury,Entire home/apt,450,0
Roxbury,Shared room,35,43
Roxbury,Private room,100,0
Roxbury,Private room,52,0
Roxbury,Entire home/apt,163,65
Roxbury,Entire home/apt,650,1
Roxbury,Private room,65,25
Roxbury,Private room,83,0
Roxbury,Private room,40,4
Roxbury,Private room,50,2
Roxbury,Entire home/apt,625,1
Roxbury,Entire home/apt,200,3
Roxbury,Private room,90,38
Roxbury,Private room,65,58
Roxbury,Entire home/apt,300,0
Roxbury,Private room,50,0
Roxbury,Private room,100,3
Roxbury,Private room,75,0
Roxbury,Private room,35,3
Roxbury,Private room,63,45
Roxbury,Private room,63,32
Roxbury,Entire home/apt,167,63
Roxbury,Entire home/apt,150,6
Roxbury,Entire home/apt,150,2
Roxbury,Entire home/apt,225,138
Roxbury,Private room,50,0
Roxbury,Private room,53,0
Roxbury,Private room,81,40
Roxbury,Private room,79,3
South End,Entire home/apt,195,5
South End,Entire home/apt,295,9
South End,Private room,120,0
South End,Entire home/apt,200,1
South End,Entire home/apt,250,42
South End,Entire home/apt,176,0
South End,Entire home/apt,150,19
South End,Entire home/apt,229,9
South End,Entire home/apt,279,6
South End,Entire home/apt,279,4
South End,Entire home/apt,290,35
South End,Entire home/apt,275,1
South End,Entire home/apt,185,3
South End,Entire home/apt,399,13
South End,Entire home/apt,255,111
South End,Shared room,75,29
South End,Entire home/apt,250,9
South End,Private room,100,4
South End,Entire home/apt,215,27
South End,Private room,125,96
South End,Private room,110,5
South End,Private room,125,26
South End,Private room,80,4
South End,Entire home/apt,373,34
South End,Entire home/apt,525,1
South End,Entire home/apt,299,18
South End,Entire home/apt,269,4
South End,Entire home/apt,189,20
South End,Entire home/apt,215,22
South End,Entire home/apt,279,19
South End,Entire home/apt,289,14
South End,Entire home/apt,229,7
South End,Entire home/apt,154,51
South End,Entire home/apt,236,42
South End,Entire home/apt,175,54
South End,Shared room,60,0
South End,Entire home/apt,229,17
South End,Entire home/apt,234,57
South End,Entire home/apt,329,29
South End,Entire home/apt,209,1
South End,Entire home/apt,195,56
South End,Entire home/apt,169,1
South End,Entire home/apt,145,5
South End,Entire home/apt,219,22
South End,Entire home/apt,150,7
South End,Entire home/apt,215,1
South End,Private room,155,2
South End,Entire home/apt,138,12
South End,Private room,170,0
South End,Entire home/apt,170,5
South End,Entire home/apt,195,35
South End,Private room,125,7
South End,Entire home/apt,250,2
South End,Private room,100,26
South End,Entire home/apt,137,1
South End,Entire home/apt,137,0
South End,Entire home/apt,199,14
South End,Entire home/apt,239,16
South End,Entire home/apt,185,11
South End,Entire home/apt,175,27
South End,Entire home/apt,200,4
South End,Entire home/apt,175,39
South End,Private room,125,4
South End,Entire home/apt,150,1
South End,Entire home/apt,150,0
South End,Private room,75,23
South End,Entire home/apt,200,11
South End,Entire home/apt,275,7
South End,Private room,120,0
South End,Entire home/apt,600,35
South End,Private room,125,10
South End,Entire home/apt,265,42
South End,Entire home/apt,160,15
South End,Entire home/apt,155,3
South End,Entire home/apt,137,0
South End,Entire home/apt,99,20
South End,Private room,98,184
South End,Entire home/apt,150,0
South End,Entire home/apt,125,8
South End,Entire home/apt,235,66
South End,Entire home/apt,149,13
South End,Entire home/apt,100,55
South End,Entire home/apt,164,39
South End,Entire home/apt,185,37
South End,Entire home/apt,250,77
South End,Private room,100,0
South End,Entire home/apt,275,1
South End,Entire home/apt,225,21
South End,Entire home/apt,250,4
South End,Private room,50,0
South End,Entire home/apt,115,6
South End,Entire home/apt,150,3
South End,Entire home/apt,170,18
South End,Shared room,125,59
South End,Entire home/apt,250,2
South End,Entire home/apt,229,9
South End,Private room,90,1
South End,Entire home/apt,200,11
South End,Entire home/apt,100,39
South End,Entire home/apt,306,192
South End,Entire home/apt,229,5
South End,Entire home/apt,199,4
South End,Shared room,67,14
South End,Entire home/apt,120,6
South End,Entire home/apt,239,1
South End,Entire home/apt,130,0
South End,Entire home/apt,197,26
South End,Private room,85,1
South End,Entire home/apt,225,0
South End,Entire home/apt,1300,2
South End,Entire home/apt,266,1
South End,Entire home/apt,160,6
South End,Entire home/apt,150,0
South End,Entire home/apt,280,8
South End,Private room,60,0
South End,Entire home/apt,225,31
South End,Entire home/apt,170,50
South End,Private room,168,4
South End,Entire home/apt,183,192
South End,Entire home/apt,137,0
South End,Entire home/apt,300,9
South End,Entire home/apt,166,2
South End,Entire home/apt,350,33
South End,Entire home/apt,149,0
South End,Entire home/apt,190,115
South End,Private room,180,18
South End,Private room,99,78
South End,Entire home/apt,110,4
South End,Entire home/apt,210,6
South End,Entire home/apt,155,2
South End,Entire home/apt,178,9
South End,Entire home/apt,600,6
South End,Entire home/apt,550,0
South End,Entire home/apt,170,4
South End,Entire home/apt,129,5
South End,Entire home/apt,160,5
South End,Private room,250,0
South End,Entire home/apt,149,8
South End,Entire home/apt,175,8
South End,Private room,150,87
South End,Entire home/apt,250,15
South End,Entire home/apt,100,1
South End,Entire home/apt,200,52
South End,Entire home/apt,120,15
South End,Entire home/apt,150,1
South End,Entire home/apt,152,1
South End,Entire home/apt,200,3
South End,Entire home/apt,170,30
South End,Private room,157,96
South End,Entire home/apt,229,6
South End,Private room,299,0
South End,Entire home/apt,165,0
South End,Entire home/apt,210,11
South End,Private room,110,15
South End,Entire home/apt,400,0
South End,Entire home/apt,575,19
South End,Entire home/apt,147,0
South End,Entire home/apt,200,22
South End,Entire home/apt,115,4
South End,Private room,110,19
South End,Shared room,500,26
South End,Entire home/apt,250,21
South End,Private room,149,0
South End,Entire home/apt,200,38
South End,Entire home/apt,417,39
South End,Entire home/apt,600,38
South End,Entire home/apt,175,31
South End,Private room,69,17
South End,Entire home/apt,150,0
South End,Private room,180,0
South End,Entire home/apt,150,2
South End,Entire home/apt,137,0
South End,Entire home/apt,800,26
South End,Entire home/apt,199,0
South End,Private room,133,17
South End,Entire home/apt,299,1
South End,Private room,135,2
South End,Entire home/apt,275,1
South End,Private room,99,55
South End,Private room,350,0
South End,Entire home/apt,170,7
South End,Entire home/apt,450,10
South End,Entire home/apt,186,0
South End,Entire home/apt,300,0
South End,Entire home/apt,200,1
South End,Entire home/apt,189,22
South End,Entire home/apt,150,5
South End,Entire home/apt,179,33
South End,Entire home/apt,250,34
South End,Entire home/apt,229,5
South End,Entire home/apt,250,2
South End,Private room,89,60
South End,Private room,80,1
South End,Private room,119,0
South End,Entire home/apt,140,1
South End,Entire home/apt,84,3
South End,Entire home/apt,700,1
South End,Entire home/apt,250,0
South End,Entire home/apt,200,3
South End,Private room,99,0
South End,Entire home/apt,150,2
South End,Private room,119,29
South End,Entire home/apt,300,1
South End,Entire home/apt,170,2
South End,Entire home/apt,269,1
South End,Entire home/apt,170,19
South End,Private room,100,3
South End,Private room,135,215
South End,Entire home/apt,159,33
South End,Entire home/apt,250,13
South End,Entire home/apt,225,24
South End,Private room,75,9
South End,Entire home/apt,144,13
South End,Entire home/apt,170,2
South End,Private room,120,48
South End,Entire home/apt,139,2
South End,Entire home/apt,147,4
South End,Private room,217,21
South End,Private room,95,0
South End,Entire home/apt,225,4
South End,Entire home/apt,200,23
South End,Entire home/apt,189,0
South End,Entire home/apt,150,7
South End,Entire home/apt,279,4
South End,Private room,135,163
South End,Entire home/apt,200,1
South End,Entire home/apt,240,26
South End,Shared room,77,2
South End,Entire home/apt,160,8
South End,Entire home/apt,195,0
South End,Entire home/apt,175,24
South End,Private room,150,0
South End,Entire home/apt,228,13
South End,Entire home/apt,145,34
South End,Private room,89,15
South End,Entire home/apt,238,9
South End,Entire home/apt,161,3
South End,Private room,149,12
South End,Entire home/apt,300,4
South End,Entire home/apt,177,27
South End,Entire home/apt,185,16
South End,Entire home/apt,240,1
South End,Entire home/apt,225,5
South End,Private room,125,3
South End,Entire home/apt,175,0
South End,Entire home/apt,150,3
South End,Entire home/apt,122,20
South End,Entire home/apt,125,0
South End,Private room,325,0
South End,Private room,170,1
South End,Entire home/apt,160,2
South End,Entire home/apt,199,2
South End,Entire home/apt,160,6
South End,Entire home/apt,200,25
South End,Entire home/apt,200,4
South End,Entire home/apt,150,0
South End,Entire home/apt,350,3
South End,Entire home/apt,139,9
South End,Entire home/apt,80,62
South End,Entire home/apt,215,2
South End,Private room,130,103
South End,Entire home/apt,183,135
South End,Entire home/apt,188,22
South End,Entire home/apt,215,6
South End,Private room,75,57
South End,Private room,45,0
South End,Private room,125,4
South End,Entire home/apt,290,1
South End,Entire home/apt,215,16
South End,Entire home/apt,255,4
South End,Entire home/apt,300,8
South End,Private room,169,0
South End,Private room,140,0
South End,Entire home/apt,250,9
South End,Entire home/apt,155,3
South End,Entire home/apt,200,6
South End,Private room,119,6
South End,Entire home/apt,189,15
South End,Private room,250,123
South End,Entire home/apt,254,8
South End,Entire home/apt,225,0
South End,Entire home/apt,137,1
South End,Entire home/apt,146,1
South End,Entire home/apt,199,30
South End,Entire home/apt,190,0
South End,Entire home/apt,249,0
South End,Entire home/apt,150,5
South End,Entire home/apt,106,0
South End,Entire home/apt,200,18
South End,Private room,99,11
South End,Private room,139,49
South End,Entire home/apt,175,35
South End,Entire home/apt,200,2
South End,Entire home/apt,450,1
South End,Entire home/apt,165,3
South End,Entire home/apt,250,2
South End,Private room,350,12
South End,Private room,295,4
South End,Entire home/apt,199,59
South End,Private room,299,1
South End,Entire home/apt,130,43
South End,Entire home/apt,160,9
South End,Entire home/apt,250,0
South End,Entire home/apt,220,4
South End,Entire home/apt,150,2
South End,Entire home/apt,280,5
South End,Entire home/apt,150,4
South End,Entire home/apt,250,1
South End,Private room,185,30
South End,Entire home/apt,140,24
South End,Entire home/apt,150,10
South End,Entire home/apt,165,3
South End,Entire home/apt,275,7
South End,Entire home/apt,150,0
South End,Entire home/apt,225,5
South End,Entire home/apt,235,37
South End,Entire home/apt,189,12
South End,Entire home/apt,215,0
South End,Private room,90,2
South End,Entire home/apt,250,40
South End,Entire home/apt,195,4
South End,Entire home/apt,650,2
South End,Entire home/apt,189,0
South End,Entire home/apt,225,2
South End,Shared room,500,0
South End,Entire home/apt,149,5
Back Bay,Entire home/apt,379,6
Back Bay,Entire home/apt,136,0
Back Bay,Entire home/apt,359,6
Back Bay,Entire home/apt,299,10
Back Bay,Entire home/apt,110,3
Back Bay,Entire home/apt,170,3
Back Bay,Entire home/apt,130,4
Back Bay,Entire home/apt,259,9
Back Bay,Private room,100,0
Back Bay,Private room,99,0
Back Bay,Entire home/apt,175,1
Back Bay,Entire home/apt,289,5
Back Bay,Entire home/apt,209,22
Back Bay,Private room,80,12
Back Bay,Entire home/apt,449,1
Back Bay,Entire home/apt,251,22
Back Bay,Entire home/apt,185,6
Back Bay,Entire home/apt,251,21
Back Bay,Entire home/apt,349,8
Back Bay,Entire home/apt,389,52
Back Bay,Entire home/apt,349,0
Back Bay,Entire home/apt,342,21
Back Bay,Entire home/apt,232,1
Back Bay,Entire home/apt,1250,1
Back Bay,Entire home/apt,249,11
Back Bay,Entire home/apt,135,25
Back Bay,Entire home/apt,280,31
Back Bay,Entire home/apt,155,26
Back Bay,Entire home/apt,200,4
Back Bay,Entire home/apt,150,15
Back Bay,Entire home/apt,239,14
Back Bay,Entire home/apt,160,0
Back Bay,Entire home/apt,174,75
Back Bay,Entire home/apt,199,21
Back Bay,Entire home/apt,425,83
Back Bay,Entire home/apt,220,0
Back Bay,Entire home/apt,160,7
Back Bay,Entire home/apt,199,17
Back Bay,Entire home/apt,150,2
Back Bay,Entire home/apt,150,6
Back Bay,Entire home/apt,150,6
Back Bay,Entire home/apt,695,95
Back Bay,Entire home/apt,189,0
Back Bay,Entire home/apt,148,1
Back Bay,Entire home/apt,400,0
Back Bay,Entire home/apt,160,1
Back Bay,Entire home/apt,300,4
Back Bay,Entire home/apt,200,0
Back Bay,Entire home/apt,275,0
Back Bay,Entire home/apt,166,0
Back Bay,Entire home/apt,160,13
Back Bay,Entire home/apt,160,0
Back Bay,Private room,130,0
Back Bay,Private room,100,13
Back Bay,Entire home/apt,225,7
Back Bay,Entire home/apt,363,15
Back Bay,Private room,105,20
Back Bay,Entire home/apt,185,82
Back Bay,Entire home/apt,175,92
Back Bay,Entire home/apt,175,5
Back Bay,Private room,80,1
Back Bay,Entire home/apt,219,0
Back Bay,Entire home/apt,219,1
Back Bay,Entire home/apt,110,0
Back Bay,Entire home/apt,289,1
Back Bay,Entire home/apt,350,1
Back Bay,Entire home/apt,199,0
Back Bay,Entire home/apt,232,22
Back Bay,Entire home/apt,180,85
Back Bay,Entire home/apt,189,8
Back Bay,Entire home/apt,165,12
Back Bay,Entire home/apt,165,0
Back Bay,Entire home/apt,375,25
Back Bay,Entire home/apt,298,16
Back Bay,Entire home/apt,319,0
Back Bay,Entire home/apt,245,11
Back Bay,Entire home/apt,363,12
Back Bay,Entire home/apt,259,2
Back Bay,Entire home/apt,276,13
Back Bay,Entire home/apt,359,15
Back Bay,Private room,259,0
Back Bay,Entire home/apt,165,3
Back Bay,Entire home/apt,199,26
Back Bay,Private room,479,0
Back Bay,Private room,135,2
Back Bay,Entire home/apt,319,0
Back Bay,Private room,107,1
Back Bay,Entire home/apt,150,13
Back Bay,Entire home/apt,300,0
Back Bay,Entire home/apt,285,3
Back Bay,Entire home/apt,195,5
Back Bay,Entire home/apt,385,3
Back Bay,Entire home/apt,110,2
Back Bay,Entire home/apt,105,0
Back Bay,Private room,120,1
Back Bay,Entire home/apt,163,31
Back Bay,Private room,275,0
Back Bay,Entire home/apt,298,5
Back Bay,Entire home/apt,225,1
Back Bay,Entire home/apt,450,19
Back Bay,Entire home/apt,319,1
Back Bay,Entire home/apt,175,41
Back Bay,Entire home/apt,299,10
Back Bay,Entire home/apt,165,43
Back Bay,Entire home/apt,250,11
Back Bay,Entire home/apt,99,2
Back Bay,Entire home/apt,209,11
Back Bay,Private room,250,21
Back Bay,Entire home/apt,330,10
Back Bay,Private room,150,13
Back Bay,Private room,139,27
Back Bay,Entire home/apt,200,68
Back Bay,Entire home/apt,249,1
Back Bay,Entire home/apt,300,0
Back Bay,Entire home/apt,105,20
Back Bay,Entire home/apt,363,3
Back Bay,Entire home/apt,464,40
Back Bay,Entire home/apt,97,44
Back Bay,Entire home/apt,250,7
Back Bay,Entire home/apt,150,8
Back Bay,Private room,151,71
Back Bay,Entire home/apt,399,29
Back Bay,Private room,210,1
Back Bay,Entire home/apt,207,3
Back Bay,Entire home/apt,315,12
Back Bay,Entire home/apt,105,9
Back Bay,Entire home/apt,190,4
Back Bay,Entire home/apt,209,6
Back Bay,Entire home/apt,145,3
Back Bay,Private room,200,4
Back Bay,Entire home/apt,450,0
Back Bay,Entire home/apt,170,1
Back Bay,Entire home/apt,329,4
Back Bay,Entire home/apt,297,3
Back Bay,Entire home/apt,349,1
Back Bay,Entire home/apt,200,0
Back Bay,Entire home/apt,451,31
Back Bay,Private room,179,5
Back Bay,Entire home/apt,150,4
Back Bay,Entire home/apt,139,7
Back Bay,Entire home/apt,174,15
Back Bay,Entire home/apt,196,13
Back Bay,Entire home/apt,150,34
Back Bay,Entire home/apt,189,173
Back Bay,Private room,120,42
Back Bay,Entire home/apt,250,2
Back Bay,Entire home/apt,200,3
Back Bay,Entire home/apt,229,8
Back Bay,Entire home/apt,175,0
Back Bay,Entire home/apt,200,31
Back Bay,Entire home/apt,249,4
Back Bay,Private room,97,23
Back Bay,Entire home/apt,250,0
Back Bay,Private room,102,0
Back Bay,Entire home/apt,200,4
Back Bay,Entire home/apt,200,3
Back Bay,Entire home/apt,170,0
Back Bay,Entire home/apt,205,15
Back Bay,Private room,220,2
Back Bay,Entire home/apt,225,0
Back Bay,Entire home/apt,975,0
Back Bay,Entire home/apt,295,23
Back Bay,Entire home/apt,245,133
Back Bay,Entire home/apt,600,0
Back Bay,Entire home/apt,150,3
Back Bay,Entire home/apt,232,1
Back Bay,Entire home/apt,298,3
Back Bay,Entire home/apt,329,0
Back Bay,Shared room,40,8
Back Bay,Entire home/apt,235,20
Back Bay,Entire home/apt,194,23
Back Bay,Entire home/apt,299,10
Back Bay,Private room,50,0
Back Bay,Entire home/apt,300,0
Back Bay,Entire home/apt,229,20
Back Bay,Entire home/apt,175,18
Back Bay,Entire home/apt,230,2
Back Bay,Entire home/apt,130,1
Back Bay,Entire home/apt,319,0
Back Bay,Entire home/apt,319,3
Back Bay,Entire home/apt,209,17
Back Bay,Entire home/apt,160,14
Back Bay,Entire home/apt,257,3
Back Bay,Entire home/apt,199,2
Back Bay,Entire home/apt,159,14
Back Bay,Entire home/apt,185,1
Back Bay,Entire home/apt,229,25
Back Bay,Entire home/apt,169,9
Back Bay,Entire home/apt,175,17
Back Bay,Entire home/apt,375,30
Back Bay,Entire home/apt,350,25
Back Bay,Entire home/apt,325,2
Back Bay,Entire home/apt,185,0
Back Bay,Entire home/apt,179,4
Back Bay,Entire home/apt,259,7
Back Bay,Entire home/apt,299,17
Back Bay,Entire home/apt,139,67
Back Bay,Entire home/apt,363,7
Back Bay,Entire home/apt,218,7
Back Bay,Entire home/apt,239,103
Back Bay,Entire home/apt,139,13
Back Bay,Private room,80,0
Back Bay,Entire home/apt,299,3
Back Bay,Entire home/apt,225,19
Back Bay,Entire home/apt,115,22
Back Bay,Entire home/apt,100,3
Back Bay,Entire home/apt,200,15
Back Bay,Private room,109,23
Back Bay,Entire home/apt,150,77
Back Bay,Entire home/apt,350,2
Back Bay,Entire home/apt,319,2
Back Bay,Entire home/apt,225,0
Back Bay,Entire home/apt,281,12
Back Bay,Entire home/apt,249,17
Back Bay,Entire home/apt,170,17
Back Bay,Entire home/apt,119,0
Back Bay,Private room,185,1
Back Bay,Entire home/apt,450,1
Back Bay,Entire home/apt,285,23
Back Bay,Entire home/apt,199,11
Back Bay,Entire home/apt,120,5
Back Bay,Entire home/apt,175,312
Back Bay,Entire home/apt,329,11
Back Bay,Entire home/apt,550,15
Back Bay,Entire home/apt,319,5
Back Bay,Entire home/apt,250,0
Back Bay,Entire home/apt,119,0
Back Bay,Entire home/apt,325,12
Back Bay,Entire home/apt,150,3
Back Bay,Entire home/apt,425,15
Back Bay,Entire home/apt,199,24
Back Bay,Entire home/apt,310,2
Back Bay,Entire home/apt,389,9
Back Bay,Entire home/apt,145,46
Back Bay,Entire home/apt,200,11
Back Bay,Entire home/apt,568,21
Back Bay,Entire home/apt,119,0
Back Bay,Entire home/apt,363,17
Back Bay,Entire home/apt,400,0
Back Bay,Entire home/apt,150,6
Back Bay,Entire home/apt,160,0
Back Bay,Entire home/apt,160,2
Back Bay,Entire home/apt,250,10
Back Bay,Entire home/apt,169,10
Back Bay,Private room,89,0
Back Bay,Entire home/apt,319,0
Back Bay,Entire home/apt,189,1
Back Bay,Entire home/apt,299,0
Back Bay,Entire home/apt,183,11
Back Bay,Entire home/apt,699,36
Back Bay,Entire home/apt,100,2
Back Bay,Entire home/apt,275,30
Back Bay,Entire home/apt,159,2
Back Bay,Entire home/apt,279,0
Back Bay,Entire home/apt,200,19
Back Bay,Entire home/apt,207,26
Back Bay,Private room,218,0
Back Bay,Shared room,84,10
Back Bay,Entire home/apt,259,33
Back Bay,Entire home/apt,148,3
Back Bay,Entire home/apt,130,15
Back Bay,Entire home/apt,300,33
Back Bay,Entire home/apt,250,2
Back Bay,Entire home/apt,363,14
Back Bay,Entire home/apt,267,2
Back Bay,Entire home/apt,119,80
Back Bay,Private room,140,35
Back Bay,Entire home/apt,176,9
Back Bay,Entire home/apt,200,40
Back Bay,Entire home/apt,550,0
Back Bay,Entire home/apt,150,2
Back Bay,Entire home/apt,379,14
Back Bay,Private room,300,1
Back Bay,Private room,130,3
Back Bay,Entire home/apt,256,5
Back Bay,Entire home/apt,296,4
Back Bay,Entire home/apt,363,22
Back Bay,Entire home/apt,600,0
Back Bay,Entire home/apt,225,0
Back Bay,Entire home/apt,450,0
Back Bay,Entire home/apt,160,7
Back Bay,Entire home/apt,350,27
Back Bay,Entire home/apt,298,6
Back Bay,Entire home/apt,200,19
Back Bay,Entire home/apt,286,1
Back Bay,Shared room,74,0
Back Bay,Entire home/apt,356,20
Back Bay,Entire home/apt,130,4
Back Bay,Entire home/apt,250,3
Back Bay,Entire home/apt,200,19
Back Bay,Entire home/apt,129,10
Back Bay,Entire home/apt,349,0
Back Bay,Entire home/apt,500,14
Back Bay,Entire home/apt,248,50
Back Bay,Private room,97,8
Back Bay,Entire home/apt,210,93
Back Bay,Entire home/apt,249,4
Back Bay,Private room,69,0
Back Bay,Private room,130,4
Back Bay,Entire home/apt,270,7
Back Bay,Entire home/apt,450,6
Back Bay,Entire home/apt,130,1
East Boston,Entire home/apt,207,4
East Boston,Entire home/apt,200,32
East Boston,Private room,65,153
East Boston,Entire home/apt,225,13
East Boston,Private room,48,4
East Boston,Private room,65,29
East Boston,Private room,48,0
East Boston,Private room,119,67
East Boston,Private room,75,124
East Boston,Private room,150,31
East Boston,Private room,95,226
East Boston,Private room,90,0
East Boston,Entire home/apt,210,27
East Boston,Private room,95,11
East Boston,Entire home/apt,99,74
East Boston,Shared room,50,9
East Boston,Private room,115,0
East Boston,Private room,70,4
East Boston,Private room,95,215
East Boston,Private room,99,24
East Boston,Private room,77,226
East Boston,Entire home/apt,119,4
East Boston,Shared room,56,115
East Boston,Private room,89,4
East Boston,Entire home/apt,129,0
East Boston,Private room,65,15
East Boston,Private room,65,35
East Boston,Private room,85,4
East Boston,Entire home/apt,215,11
East Boston,Entire home/apt,60,32
East Boston,Private room,128,0
East Boston,Entire home/apt,60,37
East Boston,Entire home/apt,250,15
East Boston,Entire home/apt,129,28
East Boston,Entire home/apt,72,0
East Boston,Entire home/apt,99,11
East Boston,Private room,35,49
East Boston,Private room,68,49
East Boston,Private room,95,237
East Boston,Entire home/apt,130,21
East Boston,Entire home/apt,150,1
East Boston,Entire home/apt,60,38
East Boston,Entire home/apt,250,32
East Boston,Private room,75,24
East Boston,Private room,70,1
East Boston,Private room,103,28
East Boston,Private room,85,38
East Boston,Entire home/apt,95,1
East Boston,Entire home/apt,275,26
East Boston,Private room,80,89
East Boston,Entire home/apt,99,22
East Boston,Entire home/apt,60,26
East Boston,Entire home/apt,60,27
East Boston,Private room,105,184
East Boston,Private room,80,22
East Boston,Private room,140,33
East Boston,Entire home/apt,115,8
East Boston,Entire home/apt,145,25
East Boston,Private room,115,20
East Boston,Private room,50,6
East Boston,Private room,65,2
East Boston,Entire home/apt,300,33
East Boston,Private room,83,51
East Boston,Private room,64,41
East Boston,Entire home/apt,63,1
East Boston,Entire home/apt,189,39
East Boston,Entire home/apt,60,37
East Boston,Private room,99,17
East Boston,Private room,120,37
East Boston,Entire home/apt,150,10
East Boston,Entire home/apt,133,9
East Boston,Entire home/apt,250,32
East Boston,Private room,98,57
East Boston,Private room,77,21
East Boston,Entire home/apt,128,3
East Boston,Entire home/apt,130,13
East Boston,Private room,70,5
East Boston,Entire home/apt,300,2
East Boston,Entire home/apt,60,35
East Boston,Entire home/apt,300,15
East Boston,Entire home/apt,144,13
East Boston,Shared room,60,0
East Boston,Private room,70,193
East Boston,Private room,95,1
East Boston,Private room,85,12
East Boston,Entire home/apt,359,0
East Boston,Entire home/apt,135,30
East Boston,Entire home/apt,112,52
East Boston,Private room,68,42
East Boston,Private room,99,25
East Boston,Entire home/apt,149,0
East Boston,Entire home/apt,150,16
East Boston,Private room,65,22
East Boston,Entire home/apt,250,1
East Boston,Entire home/apt,174,3
East Boston,Private room,30,0
East Boston,Entire home/apt,89,320
East Boston,Private room,95,25
East Boston,Entire home/apt,150,59
East Boston,Entire home/apt,250,45
East Boston,Private room,85,11
East Boston,Private room,99,15
East Boston,Entire home/apt,150,4
East Boston,Entire home/apt,140,8
East Boston,Entire home/apt,99,25
East Boston,Entire home/apt,99,23
East Boston,Entire home/apt,199,1
East Boston,Entire home/apt,70,49
East Boston,Private room,80,1
East Boston,Entire home/apt,145,9
East Boston,Entire home/apt,110,60
East Boston,Entire home/apt,175,0
East Boston,Private room,40,7
East Boston,Private room,89,6
East Boston,Private room,105,198
East Boston,Private room,44,24
East Boston,Entire home/apt,320,17
East Boston,Private room,75,271
East Boston,Private room,95,2
East Boston,Entire home/apt,181,71
East Boston,Private room,120,174
East Boston,Entire home/apt,70,2
East Boston,Private room,89,65
East Boston,Private room,115,13
East Boston,Entire home/apt,124,9
East Boston,Private room,99,19
East Boston,Private room,88,9
East Boston,Entire home/apt,195,17
East Boston,Private room,70,36
East Boston,Entire home/apt,110,76
East Boston,Private room,125,1
East Boston,Entire home/apt,275,29
East Boston,Entire home/apt,65,1
East Boston,Private room,87,3
East Boston,Entire home/apt,225,2
East Boston,Private room,60,1
East Boston,Entire home/apt,150,9
East Boston,Private room,99,16
East Boston,Entire home/apt,275,17
East Boston,Private room,85,21
East Boston,Entire home/apt,135,7
East Boston,Private room,100,11
East Boston,Private room,72,58
East Boston,Entire home/apt,230,8
East Boston,Private room,200,14
East Boston,Private room,45,8
East Boston,Private room,90,1
East Boston,Private room,72,75
East Boston,Private room,98,0
East Boston,Private room,79,90
Charlestown,Entire home/apt,150,10
Charlestown,Entire home/apt,143,16
Charlestown,Entire home/apt,225,7
Charlestown,Private room,160,0
Charlestown,Private room,160,21
Charlestown,Entire home/apt,125,1
Charlestown,Entire home/apt,199,19
Charlestown,Entire home/apt,600,4
Charlestown,Private room,190,0
Charlestown,Entire home/apt,295,90
Charlestown,Entire home/apt,250,0
Charlestown,Entire home/apt,200,1
Charlestown,Entire home/apt,500,112
Charlestown,Entire home/apt,299,26
Charlestown,Entire home/apt,250,4
Charlestown,Entire home/apt,125,98
Charlestown,Entire home/apt,599,0
Charlestown,Private room,175,0
Charlestown,Private room,150,50
Charlestown,Entire home/apt,200,7
